project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-00016,Demo Infrastructure Project 0016,2025-01,1,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,9.7,82,7,8.54,4.88,4.58,8.21,0.3,3.63,28,2,0.0,0.0,1.0,0.0,1.0,0.0,6.16,13.98,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-02,2,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,19.29,82,14,17.07,14.28,12.22,22.74,2.06,10.52,28,4,1.0,25.0,0.0,0.0,1.0,1.0,12.25,29.79,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-03,3,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,43.69,82,20,24.39,24.19,23.32,37.33,0.87,14.01,28,7,2.0,28.57,1.0,0.0,1.0,0.0,27.74,37.16,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-04,4,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,48.04,82,27,32.93,31.43,28.74,33.69,2.69,4.95,28,9,3.0,33.33,0.0,0.0,0.0,0.0,30.5,18.6,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-05,5,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,62.84,82,34,41.46,42.83,36.84,40.88,5.99,4.04,28,11,3.0,27.27,0.0,0.0,0.0,0.0,39.9,18.52,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-06,6,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,70.26,82,41,50.0,51.27,49.73,60.9,1.54,11.17,28,14,5.0,35.71,0.0,0.0,0.0,0.0,44.61,25.46,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-07,7,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,89.82,82,48,58.54,58.62,48.16,58.2,10.46,10.04,28,16,4.0,25.0,0.0,0.0,0.0,0.0,57.03,33.04,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-08,8,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,99.55,82,55,67.07,67.41,67.25,67.1,0.16,-0.16,28,18,6.0,33.33,0.0,0.0,0.0,0.0,63.21,16.24,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-09,9,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,109.42,82,62,75.61,74.73,67.43,75.74,7.3,8.32,28,21,4.0,19.05,0.0,0.0,0.0,0.0,69.48,30.75,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-10,10,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,116.83,82,68,82.93,84.13,77.86,,6.27,9.21,28,23,7.0,30.43,0.0,0.0,0.0,0.0,74.18,27.02,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-11,11,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,132.8,82,75,91.46,95.49,87.5,93.39,7.99,5.89,28,25,8.0,32.0,1.0,0.0,0.0,0.0,84.32,33.55,-5.42,23.89,0,1,1,157.49,102,train
PAI-00016,Demo Infrastructure Project 0016,2025-12,12,Ministry of Coal,Energy,Telangana,Infrastructure Authority,157.49,157.49,146.48,82,82,100.0,95.23,84.8,96.91,10.43,12.11,28,28,13.0,46.43,0.0,0.0,1.0,0.0,93.01,52.02,-5.42,23.89,0,1,1,157.49,102,train
PAI-00017,Demo Infrastructure Project 0017,2025-01,1,Ministry of Mines,Communication,Rajasthan,PSU,799.43,800.12,86.65,28,2,7.14,7.19,3.96,5.81,3.23,1.84,23,1,0.0,0.0,,0.0,0.0,0.0,10.83,6.93,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-02,2,Ministry of Mines,Communication,Rajasthan,PSU,799.43,801.01,141.06,28,5,17.86,18.57,15.95,18.37,2.63,2.42,23,3,1.0,33.33,0.0,0.0,1.0,0.0,17.61,22.43,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-03,3,Ministry of Mines,Communication,Rajasthan,PSU,799.43,802.0,181.18,28,7,25.0,27.69,28.7,33.71,-1.01,5.01,23,5,1.0,20.0,0.0,1.0,0.0,0.0,22.59,16.96,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-04,4,Ministry of Mines,Communication,Rajasthan,PSU,799.43,803.06,257.37,28,9,32.14,33.45,32.54,36.7,0.91,4.16,23,7,2.0,28.57,0.0,0.0,1.0,0.0,32.05,23.25,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-05,5,Ministry of Mines,Communication,Rajasthan,PSU,799.43,804.17,292.06,28,12,42.86,42.43,40.87,46.76,1.56,5.9,23,9,2.0,22.22,0.0,0.0,0.0,0.0,36.32,15.28,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-06,6,Ministry of Mines,Communication,Rajasthan,PSU,799.43,805.33,397.18,28,14,50.0,49.58,46.38,48.21,3.21,1.83,23,11,3.0,27.27,0.0,0.0,0.0,,49.32,19.61,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-07,7,Ministry of Mines,Communication,Rajasthan,PSU,799.43,806.53,444.83,28,16,57.14,57.75,56.11,59.55,1.64,3.44,23,13,1.0,7.69,0.0,0.0,0.0,0.0,55.15,11.36,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-08,8,Ministry of Mines,Communication,Rajasthan,PSU,799.43,807.77,467.91,28,19,67.86,69.23,60.28,67.55,8.95,7.27,23,15,3.0,20.0,1.0,0.0,0.0,0.0,57.93,31.22,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-09,9,Ministry of Mines,Communication,Rajasthan,PSU,799.43,809.03,573.05,28,21,75.0,73.33,72.24,68.11,1.09,-4.13,23,17,5.0,29.41,0.0,0.0,,0.0,70.83,19.88,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-10,10,Ministry of Mines,Communication,Rajasthan,PSU,799.43,810.33,608.08,28,23,82.14,84.99,84.42,91.05,0.57,6.63,23,19,3.0,15.79,0.0,0.0,0.0,1.0,75.04,21.45,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-11,11,Ministry of Mines,Communication,Rajasthan,PSU,799.43,811.65,640.28,28,26,92.86,90.68,85.19,81.56,5.49,-3.63,23,21,5.0,23.81,0.0,0.0,1.0,0.0,78.89,28.24,1.7,14.95,0,1,1,812.99,33,train
PAI-00017,Demo Infrastructure Project 0017,2025-12,12,Ministry of Mines,Communication,Rajasthan,PSU,799.43,812.99,744.85,28,28,100.0,98.31,97.67,100.0,0.64,2.33,23,23,4.0,17.39,0.0,0.0,1.0,0.0,91.62,20.66,1.7,14.95,0,1,1,812.99,33,train
PAI-00018,Demo Infrastructure Project 0018,2025-01,1,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,645.21,67.19,27,2,7.41,7.65,10.98,17.89,-3.33,6.91,27,2,1.0,50.0,0.0,0.0,0.0,1.0,10.41,21.16,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-02,2,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,651.45,118.45,27,4,14.81,20.92,19.18,24.26,1.74,5.08,27,4,1.0,25.0,1.0,0.0,0.0,0.0,18.18,16.17,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-03,3,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,658.37,177.66,27,7,25.93,24.5,24.2,28.15,0.3,3.95,27,6,2.0,33.33,1.0,0.0,1.0,0.0,26.98,24.73,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-04,4,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,665.78,236.01,27,9,33.33,33.32,29.78,40.07,3.54,10.29,27,9,3.0,33.33,0.0,1.0,,0.0,35.45,28.71,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-05,5,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,673.57,270.73,27,11,40.74,42.01,37.64,44.69,4.37,7.05,27,11,4.0,36.36,,1.0,1.0,0.0,40.19,37.24,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-06,6,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,681.68,316.55,27,14,51.85,50.85,50.11,54.64,0.75,4.54,27,13,4.0,30.77,0.0,0.0,0.0,0.0,46.44,18.0,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-07,7,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,690.07,352.57,27,16,59.26,57.02,53.44,64.48,3.58,11.04,27,15,7.0,46.67,1.0,0.0,1.0,1.0,51.09,44.48,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-08,8,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,698.7,405.0,27,18,66.67,68.18,64.21,75.32,3.97,11.11,27,18,3.0,16.67,0.0,0.0,0.0,0.0,57.96,26.6,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-09,9,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,707.55,456.41,27,20,74.07,75.82,66.38,70.03,9.44,3.66,27,20,8.0,40.0,1.0,0.0,0.0,0.0,64.51,31.49,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-10,10,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,716.6,518.65,27,22,81.48,79.89,72.72,81.62,7.17,8.9,27,22,6.0,27.27,0.0,0.0,1.0,0.0,72.38,37.8,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-11,11,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,725.83,563.23,27,25,92.59,86.58,74.03,83.84,12.55,9.81,27,24,8.0,33.33,0.0,0.0,0.0,1.0,77.6,39.19,14.81,17.69,1,1,1,735.24,32,train
PAI-00018,Demo Infrastructure Project 0018,2025-12,12,Ministry of Steel,Transport & Logistics,Odisha,Central Government Department,640.4,735.24,593.63,27,27,100.0,98.93,85.07,99.33,13.86,14.26,27,27,10.0,37.04,1.0,0.0,0.0,0.0,80.74,45.51,14.81,17.69,1,1,1,735.24,32,train
PAI-00020,Demo Infrastructure Project 0020,2025-01,1,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,477.02,49.09,76,6,7.89,10.49,8.34,8.28,2.15,-0.06,28,2,0.0,0.0,0.0,0.0,1.0,0.0,10.29,10.92,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-02,2,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,479.76,91.72,76,13,17.11,16.87,18.83,,-1.96,14.04,28,4,1.0,25.0,0.0,0.0,0.0,0.0,19.12,27.91,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-03,3,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,482.81,121.16,76,19,25.0,23.62,21.94,29.93,1.69,7.99,28,7,2.0,28.57,0.0,0.0,0.0,0.0,25.09,12.65,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-04,4,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,486.07,139.95,76,25,32.89,37.87,36.28,,1.59,5.97,28,9,2.0,22.22,0.0,1.0,,0.0,28.79,26.97,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-05,5,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,489.5,208.05,76,32,42.11,38.98,38.67,45.63,0.31,6.97,28,11,3.0,27.27,0.0,0.0,0.0,0.0,42.5,13.68,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-06,6,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,493.07,228.81,76,38,50.0,50.98,51.91,55.03,-0.93,3.12,28,14,4.0,28.57,0.0,0.0,1.0,1.0,46.41,21.28,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-07,7,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,496.76,257.7,76,44,57.89,57.17,52.93,65.14,4.24,12.21,28,16,5.0,31.25,0.0,0.0,0.0,0.0,51.88,27.7,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-08,8,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,500.56,305.6,76,51,67.11,66.38,62.56,69.81,3.82,7.25,28,18,8.0,44.44,0.0,1.0,0.0,0.0,61.05,27.52,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-09,9,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,504.46,327.48,76,57,75.0,78.31,71.85,78.65,6.46,6.8,28,21,9.0,42.86,0.0,0.0,0.0,0.0,64.92,30.87,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-10,10,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,508.44,350.65,76,63,82.89,83.56,83.38,93.93,0.17,10.54,28,23,5.0,21.74,0.0,0.0,1.0,0.0,68.96,35.34,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-11,11,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,512.5,404.26,76,70,92.11,91.15,84.93,93.01,6.23,8.08,28,25,7.0,28.0,0.0,0.0,0.0,0.0,78.88,30.04,8.79,16.55,0,1,1,516.64,89,train
PAI-00020,Demo Infrastructure Project 0020,2025-12,12,"Ministry of Ports, Shipping & Waterways",Social Infrastructure,Maharashtra,PSU,474.9,516.64,447.74,76,76,100.0,99.04,87.92,91.73,11.12,3.81,28,28,10.0,35.71,0.0,1.0,0.0,0.0,86.66,39.06,8.79,16.55,0,1,1,516.64,89,train
PAI-00022,Demo Infrastructure Project 0022,2025-01,1,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2102.04,246.44,30,2,6.67,10.16,5.05,14.02,5.12,8.97,28,2,0.0,0.0,0.0,0.0,0.0,0.0,11.72,17.58,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-02,2,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2114.77,418.02,30,5,16.67,15.61,14.39,11.01,1.22,-3.38,28,4,1.0,25.0,0.0,0.0,0.0,0.0,19.77,11.74,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-03,3,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2128.91,473.53,30,8,26.67,20.9,24.53,28.41,-3.63,3.88,28,7,2.0,28.57,0.0,0.0,0.0,0.0,22.24,11.3,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-04,4,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2144.03,858.71,30,10,33.33,32.9,29.44,34.28,3.46,4.84,28,9,2.0,22.22,1.0,0.0,1.0,0.0,40.05,28.85,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-05,5,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2159.93,835.08,30,12,40.0,43.75,42.51,46.96,1.24,4.45,28,11,2.0,18.18,0.0,0.0,0.0,0.0,38.66,12.01,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-06,6,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2176.49,938.54,30,15,50.0,48.17,46.37,48.36,1.8,1.98,28,14,3.0,21.43,0.0,0.0,1.0,1.0,43.12,21.91,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-07,7,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2193.61,1257.17,30,18,60.0,60.5,56.76,59.6,3.73,2.84,28,16,5.0,31.25,1.0,0.0,0.0,0.0,57.31,23.44,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-08,8,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2211.23,1326.42,30,20,66.67,64.95,59.15,66.68,5.8,7.53,28,18,6.0,33.33,1.0,0.0,0.0,0.0,59.99,31.1,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-09,9,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2229.3,1452.5,30,22,73.33,74.82,71.2,78.5,3.62,7.29,28,21,3.0,14.29,0.0,0.0,0.0,0.0,65.16,25.55,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-10,10,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2247.78,1613.4,30,25,83.33,81.86,74.49,,7.37,5.58,28,23,4.0,17.39,1.0,0.0,1.0,0.0,71.78,41.22,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-11,11,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2266.62,1818.13,30,28,93.33,91.98,84.33,85.77,7.65,1.43,28,25,6.0,24.0,0.0,,0.0,0.0,80.21,21.94,9.25,16.26,0,1,1,2285.82,35,train
PAI-00022,Demo Infrastructure Project 0022,2025-12,12,Ministry of Power,Energy,Odisha,State-linked Implementing Agency,2092.23,2285.82,1918.83,30,30,100.0,100.0,90.99,99.88,9.01,8.89,28,28,6.0,21.43,0.0,0.0,0.0,0.0,83.95,33.88,9.25,16.26,0,1,1,2285.82,35,train
PAI-00023,Demo Infrastructure Project 0023,2025-01,1,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2305.74,203.24,44,4,9.09,9.64,9.77,19.99,-0.13,10.23,18,1,0.0,0.0,0.0,0.0,0.0,0.0,8.81,9.21,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-02,2,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2342.94,529.92,44,7,15.91,15.57,14.49,26.96,1.08,12.47,18,3,1.0,33.33,0.0,0.0,0.0,0.0,22.62,26.25,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-03,3,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2384.23,565.91,44,11,25.0,27.82,20.94,28.98,6.89,8.04,18,4,2.0,50.0,1.0,0.0,0.0,0.0,23.74,29.62,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-04,4,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2428.4,750.15,44,15,34.09,30.38,28.54,39.22,1.84,10.68,18,6,3.0,50.0,0.0,0.0,0.0,0.0,30.89,22.85,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-05,5,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2474.87,1039.25,44,18,40.91,43.82,42.05,56.79,1.77,14.74,18,7,3.0,42.86,0.0,0.0,0.0,0.0,41.99,26.31,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-06,6,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2523.24,1165.11,44,22,50.0,49.77,45.79,56.79,3.97,10.99,18,9,3.0,33.33,0.0,0.0,1.0,0.0,46.18,37.12,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-07,7,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2573.27,1374.27,44,26,59.09,56.19,50.17,65.77,6.02,15.61,18,10,4.0,40.0,,0.0,0.0,0.0,53.41,34.35,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-08,8,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2624.74,1473.02,44,29,65.91,66.3,56.05,62.91,10.25,6.86,18,12,5.0,41.67,1.0,0.0,0.0,0.0,56.12,30.81,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-09,9,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2677.52,1742.62,44,33,75.0,78.76,69.01,80.87,9.74,11.86,18,13,6.0,46.15,0.0,1.0,0.0,0.0,65.08,44.95,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-10,10,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2731.49,1953.6,44,37,84.09,88.36,75.51,88.32,12.85,12.82,18,15,8.0,53.33,0.0,0.0,0.0,0.0,71.52,39.51,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-11,11,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2786.55,1997.08,44,40,90.91,90.11,74.53,86.3,15.58,11.77,18,16,6.0,37.5,1.0,0.0,0.0,1.0,71.67,44.56,24.84,25.21,1,1,1,2842.63,56,train
PAI-00023,Demo Infrastructure Project 0023,2025-12,12,Ministry of Coal,Mining,Rajasthan,Central Government Department,2277.07,2842.63,2280.28,44,44,100.0,99.92,86.76,96.11,13.16,9.35,18,18,10.0,55.56,0.0,0.0,0.0,0.0,80.22,42.24,24.84,25.21,1,1,1,2842.63,56,train
PAI-00024,Demo Infrastructure Project 0024,2025-01,1,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,412.58,39.3,85,7,8.24,6.14,6.32,13.16,-0.18,6.84,27,2,0.0,0.0,0.0,0.0,0.0,1.0,9.53,5.32,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-02,2,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,417.35,61.3,85,14,16.47,13.27,12.63,6.88,0.64,-5.75,27,4,0.0,0.0,0.0,0.0,1.0,1.0,14.69,3.1,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-03,3,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,422.63,107.47,85,21,24.71,26.63,29.83,41.42,-3.21,11.59,27,6,1.0,16.67,0.0,0.0,0.0,1.0,25.43,8.43,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-04,4,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,428.29,118.44,85,28,32.94,34.64,31.39,33.71,3.25,2.32,27,9,1.0,11.11,0.0,0.0,0.0,0.0,27.65,10.88,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-05,5,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,434.25,159.23,85,35,41.18,41.77,42.15,42.58,-0.37,0.43,27,11,4.0,36.36,0.0,1.0,0.0,1.0,36.67,17.56,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-06,6,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,440.44,180.34,85,42,49.41,50.73,50.41,54.91,0.32,4.5,27,13,3.0,23.08,0.0,0.0,,0.0,40.95,13.88,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-07,7,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,446.85,202.49,85,50,58.82,54.93,53.54,55.01,1.39,1.47,27,15,3.0,20.0,1.0,0.0,0.0,0.0,45.32,16.82,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-08,8,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,453.44,242.84,85,57,67.06,67.71,67.77,71.66,-0.06,3.89,27,18,4.0,22.22,0.0,0.0,0.0,0.0,53.55,19.88,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-09,9,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,460.21,264.62,85,64,75.29,75.83,72.43,73.6,3.4,1.18,27,20,4.0,20.0,1.0,0.0,0.0,0.0,57.5,18.38,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-10,10,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,467.12,319.46,85,71,83.53,84.22,77.44,86.12,6.78,8.68,27,22,3.0,13.64,0.0,0.0,0.0,0.0,68.39,26.7,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-11,11,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,474.17,326.34,85,78,91.76,92.54,90.96,100.0,1.59,9.04,27,24,2.0,8.33,0.0,0.0,0.0,,68.82,25.02,17.72,14.77,1,1,1,481.36,98,train
PAI-00024,Demo Infrastructure Project 0024,2025-12,12,Ministry of Communications,Steel,Madhya Pradesh,Railway Agency,408.91,481.36,362.4,85,85,100.0,100.0,94.49,100.0,5.51,5.51,27,27,3.0,11.11,0.0,0.0,0.0,0.0,75.29,18.84,17.72,14.77,1,1,1,481.36,98,train
PAI-00025,Demo Infrastructure Project 0025,2025-01,1,Ministry of Road Transport & Highways,Coal,Haryana,Central Government Department,579.42,586.04,79.7,34,3,8.82,11.87,12.21,25.77,-0.33,13.56,29,2,1.0,50.0,0.0,1.0,0.0,0.0,13.6,26.26,22.53,23.14,1,1,1,709.96,42,train
PAI-00025,Demo Infrastructure Project 0025,2025-02,2,Ministry of Road Transport & Highways,Coal,Haryana,Central Government Department,579.42,594.63,126.13,34,6,17.65,18.61,17.6,29.32,1.01,11.72,29,4,2.0,50.0,0.0,0.0,0.0,0.0,21.21,26.94,22.53,23.14,1,1,1,709.96,42,train
