project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split,cost_risk_probability,time_risk_probability,overall_risk_score,risk_level,risk_change,risk_change_3m,early_warning
PAI-00014,Demo Infrastructure Project 0014,2025-09,9,Ministry of Steel,Coal,West Bengal,PSU,535.95,581.13,381.98,55,41,74.55,73.07,66.37,71.88,6.7,5.51,28,21,5.0,23.81,0.0,0.0,0.0,1.0,65.73,29.57,11.91,16.59,1,1,1,599.76,65,test,26.816412,52.02731,39.421864,LOW,-13.215244,-10.702759,NORMAL
PAI-00014,Demo Infrastructure Project 0014,2025-10,10,Ministry of Steel,Coal,West Bengal,PSU,535.95,587.22,425.12,55,46,83.64,83.95,85.52,94.83,-1.56,9.31,28,23,10.0,43.48,0.0,0.0,0.0,0.0,72.39,28.16,11.91,16.59,1,1,1,599.76,65,test,55.344982,77.656876,66.50092,MEDIUM,27.07906,1.5022202,WATCH
PAI-00014,Demo Infrastructure Project 0014,2025-11,11,Ministry of Steel,Coal,West Bengal,PSU,535.95,593.44,467.23,55,50,90.91,89.78,77.81,82.03,11.98,4.22,28,25,7.0,28.0,0.0,1.0,0.0,1.0,78.73,36.65,11.91,16.59,1,1,1,599.76,65,test,44.303955,62.423485,53.363716,MEDIUM,-13.137207,0.7266083,WATCH
PAI-00014,Demo Infrastructure Project 0014,2025-12,12,Ministry of Steel,Coal,West Bengal,PSU,535.95,599.76,509.94,55,55,100.0,100.0,94.7,100.0,5.3,5.3,28,28,12.0,42.86,0.0,0.0,0.0,0.0,85.02,27.17,11.91,16.59,1,1,1,599.76,65,test,49.900517,88.86938,69.38494,MEDIUM,16.021225,29.963078,RISING RISK
PAI-00015,Demo Infrastructure Project 0015,2025-01,1,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,78.47,91,8,8.79,4.05,1.41,2.18,2.65,0.78,26,2,0.0,0.0,0.0,0.0,0.0,1.0,9.68,2.61,-8.07,-10.0,0,0,0,810.56,91,test,29.42356,43.285618,36.35459,LOW,,,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-02,2,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,123.97,91,15,16.48,20.62,22.66,22.84,-2.03,0.18,26,4,1.0,25.0,0.0,0.0,0.0,0.0,15.29,8.67,-8.07,-10.0,0,0,0,810.56,91,test,36.828266,53.596817,45.212543,MEDIUM,8.857952,,WATCH
PAI-00015,Demo Infrastructure Project 0015,2025-03,3,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,174.51,91,23,25.27,25.99,27.47,33.74,-1.48,6.27,26,6,1.0,16.67,0.0,0.0,0.0,0.0,21.53,12.6,-8.07,-10.0,0,0,0,810.56,91,test,33.950718,50.66564,42.308178,MEDIUM,-2.9043655,,WATCH
PAI-00015,Demo Infrastructure Project 0015,2025-04,4,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,271.69,91,30,32.97,36.54,36.09,43.87,0.45,7.78,26,8,1.0,12.5,0.0,0.0,0.0,0.0,33.52,9.2,-8.07,-10.0,0,0,0,810.56,91,test,34.753685,52.263683,43.508686,MEDIUM,1.2005081,7.1540947,WATCH
PAI-00015,Demo Infrastructure Project 0015,2025-05,5,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,335.27,91,38,41.76,39.3,36.18,39.21,3.13,3.03,26,10,0.0,0.0,1.0,0.0,0.0,0.0,41.36,11.96,-8.07,-10.0,0,0,0,810.56,91,test,25.967825,33.95349,29.960655,LOW,-13.548031,-15.251888,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-06,6,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,368.22,91,46,50.55,52.01,50.2,53.45,1.81,3.25,26,13,2.0,15.38,0.0,0.0,0.0,0.0,45.43,14.32,-8.07,-10.0,0,0,0,810.56,91,test,31.174248,36.84834,34.01129,LOW,4.0506363,-8.296886,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-07,7,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,421.32,91,53,58.24,58.91,57.84,58.15,1.07,0.31,26,15,2.0,13.33,0.0,0.0,0.0,0.0,51.98,10.12,-8.07,-10.0,0,0,0,810.56,91,test,17.512768,35.369057,26.440912,LOW,-7.5703793,-17.067774,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-08,8,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,466.3,91,61,67.03,68.79,63.15,62.17,5.64,-0.98,26,17,2.0,11.76,0.0,0.0,0.0,0.0,57.53,16.98,-8.07,-10.0,0,0,0,810.56,91,test,35.33289,48.510654,41.921772,MEDIUM,15.48086,11.961117,WATCH
PAI-00015,Demo Infrastructure Project 0015,2025-09,9,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,534.22,91,68,74.73,76.16,71.48,77.93,4.68,6.46,26,19,2.0,10.53,0.0,0.0,0.0,0.0,65.91,26.56,-8.07,-10.0,0,0,0,810.56,91,test,10.957642,48.213272,29.585457,LOW,-12.336315,-4.4258347,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-10,10,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,568.26,91,76,83.52,82.88,80.87,79.06,2.0,-1.81,26,21,1.0,4.76,0.0,0.0,0.0,0.0,70.11,8.04,-8.07,-10.0,0,0,0,810.56,91,test,8.768608,25.194233,16.98142,LOW,-12.604036,-9.459492,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-11,11,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,670.81,91,83,91.21,92.23,91.49,92.29,0.74,0.79,26,23,3.0,13.04,0.0,0.0,0.0,0.0,82.76,21.65,-8.07,-10.0,0,0,0,810.56,91,test,3.363361,33.918312,18.640837,LOW,1.6594162,-23.280935,NORMAL
PAI-00015,Demo Infrastructure Project 0015,2025-12,12,Ministry of Coal,Water & Sanitation,Punjab,PSU,810.56,810.56,706.19,91,91,100.0,99.29,95.46,96.12,3.84,0.67,26,26,2.0,7.69,0.0,0.0,1.0,1.0,87.12,30.51,-8.07,-10.0,0,0,0,810.56,91,test,2.0235043,29.324583,15.674043,LOW,-2.966794,-13.911414,NORMAL
PAI-00019,Demo Infrastructure Project 0019,2025-01,1,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,407.17,49.38,79,7,8.86,7.02,2.5,8.66,4.52,6.16,10,0,0.0,0.0,1.0,1.0,0.0,0.0,12.13,19.41,0.55,22.38,0,1,1,409.28,97,test,54.34898,83.568016,68.958496,MEDIUM,,,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-02,2,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,407.32,105.25,79,13,16.46,13.79,14.22,,-0.42,10.93,10,1,0.0,0.0,0.0,0.0,0.0,1.0,25.84,20.03,0.55,22.38,0,1,1,409.28,97,test,74.96242,87.60224,81.28233,HIGH,12.323837,,HIGH ALERT
PAI-00019,Demo Infrastructure Project 0019,2025-03,3,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,407.48,111.28,79,20,25.32,27.4,27.7,42.19,-0.3,14.49,10,2,0.0,0.0,0.0,0.0,1.0,0.0,27.31,25.26,0.55,22.38,0,1,1,409.28,97,test,58.464306,78.55351,68.50891,MEDIUM,-12.773422,,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-04,4,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,407.65,123.22,79,26,32.91,37.71,36.18,39.71,1.53,3.52,10,3,1.0,33.33,0.0,0.0,0.0,0.0,30.23,15.53,0.55,22.38,0,1,1,409.28,97,test,66.24822,77.38524,71.81673,HIGH,3.3078156,2.8582306,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-05,5,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,407.84,179.93,79,33,41.77,40.36,32.08,43.55,8.28,11.47,10,4,2.0,50.0,1.0,0.0,0.0,0.0,44.12,34.14,0.55,22.38,0,1,1,409.28,97,test,90.04277,95.49266,92.767715,HIGH,20.950989,11.485382,CRITICAL
PAI-00019,Demo Infrastructure Project 0019,2025-06,6,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,408.03,203.89,79,40,50.63,51.2,45.19,51.8,6.0,6.6,10,5,2.0,40.0,0.0,0.0,0.0,0.0,49.97,27.59,0.55,22.38,0,1,1,409.28,97,test,72.72212,87.2584,79.990265,HIGH,-12.777451,11.481354,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-07,7,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,408.22,226.86,79,46,58.23,60.88,54.8,65.18,6.07,10.37,10,5,1.0,20.0,0.0,0.0,0.0,0.0,55.57,25.96,0.55,22.38,0,1,1,409.28,97,test,47.816483,75.12737,61.471928,MEDIUM,-18.518337,-10.344799,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-08,8,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,408.43,247.93,79,53,67.09,64.38,57.44,65.99,6.94,8.54,10,6,2.0,33.33,0.0,0.0,0.0,0.0,60.7,23.16,0.55,22.38,0,1,1,409.28,97,test,59.233902,85.30972,72.27181,HIGH,10.799885,-20.495903,HIGH ALERT
PAI-00019,Demo Infrastructure Project 0019,2025-09,9,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,408.63,287.06,79,59,74.68,75.75,72.8,77.68,2.95,4.89,10,7,3.0,42.86,1.0,0.0,0.0,1.0,70.25,26.28,0.55,22.38,0,1,1,409.28,97,test,43.607323,88.48282,66.04507,MEDIUM,-6.2267456,-13.945198,WATCH
PAI-00019,Demo Infrastructure Project 0019,2025-10,10,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,408.85,332.5,79,66,83.54,86.04,77.06,81.89,8.98,4.83,10,8,2.0,25.0,0.0,0.0,0.0,0.0,81.33,31.27,0.55,22.38,0,1,1,409.28,97,test,5.843691,72.367165,39.10543,LOW,-26.939636,-22.366497,NORMAL
PAI-00019,Demo Infrastructure Project 0019,2025-11,11,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,409.06,356.35,79,72,91.14,91.19,84.15,90.64,7.05,6.5,10,9,2.0,22.22,0.0,0.0,0.0,0.0,87.11,32.26,0.55,22.38,0,1,1,409.28,97,test,3.706413,68.53972,36.123066,LOW,-2.9823647,-36.148746,NORMAL
PAI-00019,Demo Infrastructure Project 0019,2025-12,12,Ministry of Mines,Coal,Andhra Pradesh,Railway Agency,407.06,409.28,395.78,79,79,100.0,99.9,91.08,99.88,8.82,8.79,10,10,2.0,20.0,0.0,0.0,0.0,0.0,96.7,32.79,0.55,22.38,0,1,1,409.28,97,test,1.851111,72.40646,37.128788,LOW,1.005722,-28.916279,NORMAL
PAI-00021,Demo Infrastructure Project 0021,2025-01,1,Ministry of Power,Coal,Bihar,Railway Agency,635.04,637.37,45.77,64,5,7.81,11.58,10.57,14.41,1.01,3.84,23,1,0.0,0.0,0.0,0.0,0.0,0.0,7.18,4.06,7.22,6.22,0,0,0,680.88,68,test,46.408043,59.13828,52.77316,MEDIUM,,,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-02,2,Ministry of Power,Coal,Bihar,Railway Agency,635.04,640.38,144.88,64,11,17.19,17.88,25.05,31.32,-7.17,6.27,23,3,1.0,33.33,0.0,0.0,0.0,0.0,22.62,13.63,7.22,6.22,0,0,0,680.88,68,test,55.340714,69.61342,62.477066,MEDIUM,9.703907,,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-03,3,Ministry of Power,Coal,Bihar,Railway Agency,635.04,643.73,152.84,64,16,25.0,20.29,23.56,27.7,-3.27,4.14,23,5,1.0,20.0,0.0,0.0,1.0,0.0,23.74,26.07,7.22,6.22,0,0,0,680.88,68,test,41.462532,61.17767,51.3201,MEDIUM,-11.156967,,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-04,4,Ministry of Power,Coal,Bihar,Railway Agency,635.04,647.31,188.27,64,21,32.81,33.69,28.08,38.13,5.61,10.05,23,7,2.0,28.57,0.0,0.0,0.0,0.0,29.08,15.73,7.22,6.22,0,0,0,680.88,68,test,56.62203,78.18673,67.40438,MEDIUM,16.084282,14.631222,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-05,5,Ministry of Power,Coal,Bihar,Railway Agency,635.04,651.07,227.14,64,27,42.19,36.66,36.84,37.42,-0.17,0.58,23,9,3.0,33.33,0.0,0.0,0.0,0.0,34.89,17.11,7.22,6.22,0,0,0,680.88,68,test,51.93936,62.873817,57.406593,MEDIUM,-9.997787,-5.0704727,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-06,6,Ministry of Power,Coal,Bihar,Railway Agency,635.04,654.99,289.95,64,32,50.0,48.56,46.94,55.17,1.61,8.22,23,11,3.0,27.27,0.0,0.0,0.0,0.0,44.27,17.54,7.22,6.22,0,0,0,680.88,68,test,63.711155,71.01571,67.36343,MEDIUM,9.956833,16.043327,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-07,7,Ministry of Power,Coal,Bihar,Railway Agency,635.04,659.05,354.41,64,37,57.81,55.34,53.83,61.76,1.5,7.93,23,13,4.0,30.77,0.0,1.0,0.0,0.0,53.78,24.77,7.22,6.22,0,0,0,680.88,68,test,47.3838,79.83521,63.609505,MEDIUM,-3.7539215,-3.794876,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-08,8,Ministry of Power,Coal,Bihar,Railway Agency,635.04,663.22,393.59,64,43,67.19,67.21,67.64,70.67,-0.43,3.03,23,15,4.0,26.67,1.0,0.0,0.0,1.0,59.35,12.29,7.22,6.22,0,0,0,680.88,68,test,39.671673,60.114677,49.893173,MEDIUM,-13.7163315,-7.51342,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-09,9,Ministry of Power,Coal,Bihar,Railway Agency,635.04,667.5,450.69,64,48,75.0,73.21,70.68,76.6,2.53,5.92,23,17,3.0,17.65,1.0,0.0,0.0,0.0,67.52,27.14,7.22,6.22,0,0,0,680.88,68,test,12.844554,56.94255,34.893555,LOW,-14.999619,-32.46987,NORMAL
PAI-00021,Demo Infrastructure Project 0021,2025-10,10,Ministry of Power,Coal,Bihar,Railway Agency,635.04,671.87,503.96,64,53,82.81,83.93,77.43,85.29,6.5,7.86,23,19,6.0,31.58,1.0,0.0,1.0,0.0,75.01,43.79,7.22,6.22,0,0,0,680.88,68,test,27.798933,75.64707,51.723003,MEDIUM,16.829449,-11.886501,WATCH
PAI-00021,Demo Infrastructure Project 0021,2025-11,11,Ministry of Power,Coal,Bihar,Railway Agency,635.04,676.33,537.69,64,59,92.19,93.23,86.93,90.48,6.3,3.55,23,21,4.0,19.05,0.0,0.0,0.0,0.0,79.5,19.95,7.22,6.22,0,0,0,680.88,68,test,14.973365,53.191082,34.082226,LOW,-17.640778,-15.810947,NORMAL
PAI-00021,Demo Infrastructure Project 0021,2025-12,12,Ministry of Power,Coal,Bihar,Railway Agency,635.04,680.88,585.54,64,64,100.0,98.08,86.45,89.91,11.64,3.46,23,23,8.0,34.78,0.0,0.0,1.0,0.0,86.0,43.75,7.22,6.22,0,0,0,680.88,68,test,57.605766,71.81747,64.71162,MEDIUM,30.62939,29.818062,RISING RISK
PAI-00029,Demo Infrastructure Project 0029,2025-01,1,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,977.2,98.62,84,7,8.33,8.85,8.44,12.78,0.42,4.34,29,2,0.0,0.0,1.0,0.0,0.0,0.0,10.09,9.62,6.77,7.28,0,0,0,1039.83,91,test,69.21775,83.56027,76.389015,HIGH,,,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-02,2,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,981.54,177.86,84,14,16.67,17.49,14.11,21.15,3.38,7.03,29,4,1.0,25.0,0.0,0.0,0.0,0.0,18.12,12.86,6.77,7.28,0,0,0,1039.83,91,test,73.06754,85.29191,79.179726,HIGH,2.7907104,,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-03,3,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,986.36,234.98,84,21,25.0,27.35,25.63,36.67,1.73,11.05,29,7,,14.29,0.0,0.0,1.0,0.0,23.82,28.16,6.77,7.28,0,0,0,1039.83,91,test,71.80229,81.15052,76.47641,HIGH,-2.7033157,,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-04,4,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,991.51,282.37,84,28,33.33,33.39,32.38,37.83,1.01,5.44,29,9,3.0,33.33,0.0,0.0,0.0,0.0,28.48,17.23,6.77,7.28,0,0,0,1039.83,91,test,76.14246,86.61844,81.38045,HIGH,4.9040375,4.991432,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-05,5,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,996.93,375.47,84,35,41.67,42.5,38.96,45.71,3.55,6.75,29,12,3.0,25.0,0.0,0.0,0.0,0.0,37.66,17.21,6.77,7.28,0,0,0,1039.83,91,test,72.446365,86.155685,79.301025,HIGH,-2.079422,0.12129974,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-06,6,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1002.58,483.31,84,42,50.0,47.17,39.36,46.93,7.81,7.57,29,14,4.0,28.57,0.0,0.0,1.0,0.0,48.21,34.17,6.77,7.28,0,0,0,1039.83,91,test,74.132744,90.780014,82.45638,HIGH,3.1553574,5.979973,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-07,7,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1008.41,491.39,84,49,58.33,56.69,52.9,58.74,3.79,5.84,29,16,4.0,25.0,0.0,0.0,0.0,0.0,48.73,21.86,6.77,7.28,0,0,0,1039.83,91,test,78.87332,86.342995,82.608154,HIGH,0.15177155,1.2277069,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-08,8,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1014.41,639.68,84,56,66.67,65.32,64.83,67.67,0.49,2.84,29,19,6.0,31.58,0.0,1.0,0.0,0.0,63.06,20.54,6.77,7.28,0,0,0,1039.83,91,test,42.963966,86.63503,64.7995,MEDIUM,-17.808655,-14.501526,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-09,9,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1020.57,674.3,84,63,75.0,76.15,75.19,89.38,0.97,14.2,29,21,5.0,23.81,0.0,1.0,0.0,0.0,66.07,27.87,6.77,7.28,0,0,0,1039.83,91,test,52.17635,85.05896,68.61765,MEDIUM,3.8181534,-13.83873,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-10,10,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1026.87,761.4,84,70,83.33,82.05,77.19,78.75,4.85,1.56,29,24,8.0,33.33,1.0,1.0,,0.0,74.15,39.17,6.77,7.28,0,0,0,1039.83,91,test,42.137623,84.57162,63.35462,MEDIUM,-5.263031,-19.253532,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-11,11,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1033.29,790.35,84,77,91.67,92.01,88.93,96.11,3.09,7.18,29,26,2.0,7.69,0.0,0.0,0.0,0.0,76.49,21.31,6.77,7.28,0,0,0,1039.83,91,test,46.41816,67.829506,57.123833,MEDIUM,-6.230789,-7.675667,WATCH
PAI-00029,Demo Infrastructure Project 0029,2025-12,12,Ministry of Steel,Transport & Logistics,Kerala,PSU,973.86,1039.83,884.4,84,84,100.0,99.79,99.62,100.0,0.17,0.38,29,29,7.0,24.14,0.0,0.0,0.0,0.0,85.05,10.87,6.77,7.28,0,0,0,1039.83,91,test,24.840061,78.785324,51.81269,MEDIUM,-5.311142,-16.804962,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-01,1,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,431.9,43.5,46,4,8.7,9.17,2.54,15.17,6.64,12.63,19,1,0.0,0.0,0.0,0.0,0.0,0.0,10.07,19.55,16.55,28.23,1,1,1,499.2,59,test,86.102516,78.78225,82.44238,HIGH,,,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-02,2,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,436.56,96.03,46,8,17.39,18.72,15.51,21.77,3.21,6.25,19,3,1.0,33.33,0.0,0.0,1.0,0.0,22.0,26.02,16.55,28.23,1,1,1,499.2,59,test,71.34632,70.815254,71.08079,HIGH,-11.361595,,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-03,3,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,441.74,101.55,46,12,26.09,24.0,28.13,42.05,-4.14,13.92,19,4,2.0,50.0,1.0,0.0,1.0,0.0,22.99,39.02,16.55,28.23,1,1,1,499.2,59,test,90.56679,91.08932,90.82805,HIGH,19.747261,,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-04,4,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,447.28,158.84,46,15,32.61,34.84,32.91,47.29,1.92,14.38,19,6,2.0,33.33,1.0,0.0,0.0,0.0,35.51,27.95,16.55,28.23,1,1,1,499.2,59,test,84.45883,84.55726,84.50804,HIGH,-6.3200073,2.0656586,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-05,5,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,453.1,171.19,46,19,41.3,40.05,36.51,47.73,3.54,11.22,19,7,2.0,28.57,0.0,0.0,1.0,0.0,37.78,31.05,16.55,28.23,1,1,1,499.2,59,test,77.07583,77.772514,77.42417,HIGH,-7.08387,6.343384,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-06,6,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,459.17,198.32,46,23,50.0,49.13,49.17,59.71,-0.05,10.53,19,9,3.0,33.33,0.0,1.0,1.0,0.0,43.19,34.98,16.55,28.23,1,1,1,499.2,59,test,81.60459,79.82379,80.71419,HIGH,3.2900162,-10.113861,WATCH
PAI-00045,Demo Infrastructure Project 0045,2025-07,7,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,465.44,258.07,46,27,58.7,56.11,47.78,53.92,8.33,6.14,19,11,5.0,45.45,0.0,0.0,0.0,1.0,55.45,31.48,16.55,28.23,1,1,1,499.2,59,test,89.34161,89.93164,89.63663,HIGH,8.92244,5.128586,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-08,8,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,471.89,287.84,46,31,67.39,66.99,54.58,67.68,12.4,13.1,19,12,6.0,50.0,1.0,0.0,0.0,0.0,61.0,47.54,16.55,28.23,1,1,1,499.2,59,test,96.06676,96.00716,96.03696,HIGH,6.4003296,18.612785,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-09,9,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,478.51,310.93,46,34,73.91,75.17,69.47,78.84,5.7,9.37,19,14,6.0,42.86,1.0,1.0,0.0,0.0,64.98,42.23,16.55,28.23,1,1,1,499.2,59,test,86.87713,87.76483,87.320984,HIGH,-8.715973,6.6067963,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-10,10,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,485.27,338.65,46,38,82.61,84.13,70.72,79.48,13.41,8.77,19,15,5.0,33.33,0.0,0.0,0.0,0.0,69.79,38.46,16.55,28.23,1,1,1,499.2,59,test,89.86519,87.177475,88.52133,HIGH,1.2003479,-1.1152954,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-11,11,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,492.17,387.98,46,42,91.3,92.28,78.07,91.16,14.21,13.09,19,17,6.0,35.29,0.0,0.0,1.0,1.0,78.83,52.14,16.55,28.23,1,1,1,499.2,59,test,85.84125,93.66072,89.750984,HIGH,1.2296524,-6.2859726,CRITICAL
PAI-00045,Demo Infrastructure Project 0045,2025-12,12,Ministry of Communications,Steel,Andhra Pradesh,Infrastructure Authority,428.31,499.2,412.67,46,46,100.0,100.0,86.76,94.92,13.24,8.16,19,19,9.0,47.37,0.0,0.0,1.0,0.0,82.67,46.42,16.55,28.23,1,1,1,499.2,59,test,97.86893,91.567955,94.71844,HIGH,4.967453,7.3974533,CRITICAL
PAI-00046,Demo Infrastructure Project 0046,2025-01,1,Ministry of Mines,Coal,Kerala,PSU,846.97,849.18,134.23,39,3,7.69,7.88,6.99,16.82,0.9,9.84,27,2,0.0,0.0,0.0,0.0,0.0,0.0,15.81,12.89,5.13,25.76,0,1,1,890.42,50,test,53.689445,74.80121,64.24532,MEDIUM,,,WATCH
PAI-00046,Demo Infrastructure Project 0046,2025-02,2,Ministry of Mines,Coal,Kerala,PSU,846.97,852.03,120.26,39,6,15.38,14.21,14.28,20.7,-0.06,6.43,27,4,1.0,25.0,0.0,0.0,0.0,0.0,14.11,10.75,5.13,25.76,0,1,1,890.42,50,test,47.974213,65.09492,56.534565,MEDIUM,-7.710758,,WATCH
PAI-00046,Demo Infrastructure Project 0046,2025-03,3,Ministry of Mines,Coal,Kerala,PSU,846.97,855.2,214.51,39,10,25.64,24.0,21.82,31.11,2.18,9.29,27,6,2.0,33.33,0.0,0.0,0.0,1.0,25.08,18.81,5.13,25.76,0,1,1,890.42,50,test,64.94177,81.217415,73.07959,HIGH,16.545025,,HIGH ALERT
PAI-00046,Demo Infrastructure Project 0046,2025-04,4,Ministry of Mines,Coal,Kerala,PSU,846.97,858.6,310.22,39,13,33.33,34.19,28.74,36.22,5.45,7.48,27,9,3.0,33.33,0.0,0.0,0.0,1.0,36.13,25.7,5.13,25.76,0,1,1,890.42,50,test,63.048344,82.65933,72.853836,HIGH,-0.22575378,8.608513,WATCH
PAI-00046,Demo Infrastructure Project 0046,2025-05,5,Ministry of Mines,Coal,Kerala,PSU,846.97,862.17,354.09,39,16,41.03,42.47,41.95,47.07,0.52,5.11,27,11,4.0,36.36,0.0,0.0,1.0,0.0,41.07,23.6,5.13,25.76,0,1,1,890.42,50,test,57.54443,77.09205,67.31824,MEDIUM,-5.5355988,10.783672,WATCH
PAI-00046,Demo Infrastructure Project 0046,2025-06,6,Ministry of Mines,Coal,Kerala,PSU,846.97,865.88,407.83,39,20,51.28,51.33,49.35,53.61,1.97,4.26,27,13,5.0,38.46,0.0,0.0,0.0,0.0,47.1,17.29,5.13,25.76,0,1,1,890.42,50,test,57.85504,77.19979,67.52741,MEDIUM,0.20917511,-5.5521774,WATCH
PAI-00046,Demo Infrastructure Project 0046,2025-07,7,Ministry of Mines,Coal,Kerala,PSU,846.97,869.73,456.87,39,23,58.97,61.28,56.42,62.94,4.86,6.53,27,15,4.0,26.67,0.0,,0.0,0.0,52.53,29.37,5.13,25.76,0,1,1,890.42,50,test,44.526985,66.78598,55.65648,MEDIUM,-11.870934,-17.197357,WATCH
